id,id_Cliente,id_Taqueria,Fecha,RFC_Mesero,Es_Efectivo,Es_Tarjeta,Es_Puntos,Total
8856,WWMI781378NJDBSID2,9,2020-07-18,GSSQ627736VUO,true,false,false,359.67
8729,IQZT413012PLBITJN9,24,2022-02-02,ISOH998499719,true,false,false,347.74
4224,ECPJ412578ZHHVGR29,50,2021-06-24,BGPV246191XBS,true,false,false,589.04
8228,KZXH553615FCIKINQ6,30,2022-01-01,ZDLU424342E5W,true,false,false,934.05
9693,XYPW488316JUVTTH43,93,2018-10-19,GZRR114653VQS,true,false,false,476.88
4624,URXB549405WPEGSF90,60,2020-04-04,GTAR788894GE7,true,false,false,892.57
7194,IYUM534203JHXUMIE4,85,2021-04-05,YFJN973877KK8,true,false,false,314.12
3483,WVKY282286RADNTGO3,64,2021-07-31,DOLV184570WOO,true,false,false,405.85
8086,VGVD672618PKESKWG0,93,2019-10-16,LNXQ78734013C,true,false,false,542.97
7197,GXHM290728JKLYEL13,73,2019-03-22,JVUN8594274T8,true,false,false,382.21
8219,BJLQ988600EGIRTAV2,55,2021-02-10,RFXT9918794HK,true,false,false,438.46
5469,KYAC019202YZOYINU5,16,2019-03-27,LVUC169723AFI,true,false,false,128.75
6354,CEFP143328XYVZYJD5,10,2022-02-22,MVYW664112IHT,true,false,false,896.05
8300,SPRD601430RBADWKS6,19,2019-10-14,SDNO360998Q45,true,false,false,328.49
4065,RMYR190753MOHMVMT6,58,2020-08-15,LHOP943362RJZ,true,false,false,903.81
4005,JCZQ734715WTJXIYD0,6,2022-01-12,RUVS519381GX2,true,false,false,849.52
3985,LRTR686086XQVBLKQ1,100,2019-05-04,FGVN2528561Y6,true,false,false,898.9
5740,FAMU690654MDVOTZ69,5,2018-08-02,BNZT192519JTT,true,false,false,801.52
1988,IWQP696337XETFIBU5,62,2019-09-24,SWMM265872GUX,true,false,false,105.51
7645,YRST987426VWZVUHW0,40,2019-08-24,TEOI443805GL0,true,false,false,347.85
7009,KNXO856202VBXVCTH4,18,2019-08-30,QMNJ36555124W,true,false,false,803.37
6031,PGJY665198AKOZIUT2,54,2018-07-05,KRNU675338XQW,true,false,false,211.1
7876,KSUB562792AGRNLH02,83,2019-01-29,JAKU129818UVU,true,false,false,495.5
3569,DGCL938132ASMERAC6,76,2021-02-17,XULP3072304BK,true,false,false,747.65
3249,QMYZ273651JIUHECI9,46,2021-01-07,AHDP757112D9G,true,false,false,406.54
6425,QEGB611542TFCYHAB3,71,2022-06-02,VUMK063461FVE,true,false,false,498.35
6785,CKVO197906DIJVLIQ6,38,2021-05-04,NHEZ2074708UI,true,false,false,995.68
1538,IJAT260381KDQWLL70,21,2020-11-21,GTWX0396442UI,true,false,false,415.0
0843,VQCH011262ARUXER07,27,2020-11-30,EMGB629182Q2S,true,false,false,799.97
1148,GFKM300202MQAHNS94,71,2021-12-03,TYMJ622437A13,true,false,false,746.35
5120,EMFH707999VKWVJXE5,76,2020-04-11,KXYB8755607E8,true,false,false,680.24
1776,BEAH904173QQLBTOE6,89,2020-04-01,LWFI21814931K,true,false,false,423.69
5830,VHBA812067KADWWQM9,22,2021-05-24,ABXZ4866317ZT,true,false,false,171.99
3923,AXPC082053WPOLVFR8,36,2021-01-11,IWID112811BN0,true,false,false,769.67
0956,YTMU900280TPBYKPE4,27,2021-09-26,RDGX563943LIR,true,false,false,242.48
8003,ZSJN502986WIGBWWB0,59,2021-09-26,DBNI206860IIH,true,false,false,87.62
1599,GXJA996511TYPCQMM3,58,2019-10-30,CIDE057887E38,true,false,false,391.12
5026,AXQX799662WRBNBF85,39,2022-05-26,AOWZ441931VT2,true,false,false,763.73
1201,AWYK266034VVOPST15,35,2018-08-15,WOVR3914264RK,true,false,false,118.13
6238,XHZA119694KFTUKZO3,80,2019-07-01,QPEC3538108NC,true,false,false,634.39
7440,NOEH166376MXYVFPV1,26,2019-07-23,XTVU453915TFD,true,false,false,161.5
4992,HIMN455613YHQLPZE6,70,2021-07-13,AYFF959469EM9,true,false,false,497.06
1156,XFZI921287EZLIAAW8,22,2018-11-12,TPOK162125FKO,true,false,false,206.12
5619,UYHW633362VGSXEG32,18,2021-07-06,UXZF148755YJK,true,false,false,121.77
4723,EVPR496548FYQAVTY0,37,2018-08-19,VWBH2168664PT,true,false,false,456.64
9440,AGGN889152VZTDUWQ4,97,2022-05-19,VFPI183086Y1B,true,false,false,626.49
6793,PICJ642358GWTDJWZ3,69,2020-03-31,YDQD85115736P,true,false,false,918.94
0461,VXLY415686HCAVXEP5,53,2019-12-04,IYMY772377UV4,true,false,false,386.03
3269,COKZ260135VKDZAZ61,4,2019-06-22,PHCB415849V48,true,false,false,911.04
2490,DCOF568529VJKUPUZ1,31,2021-11-04,ZGYR604254071,true,false,false,138.47
7196,SQVP503730TWCSSK27,99,2020-05-15,UDTV0023231P4,true,false,false,696.7
3636,ILIK653490KEEWNO30,30,2018-11-01,RGNS739860PGX,true,false,false,405.9
0698,NXVO592838EVZCXXD8,11,2019-01-13,QOXA079593HIX,true,false,false,796.28
7233,LZYM372042PESINZH1,54,2021-10-07,BUOL891706762,true,false,false,834.35
6438,MCGC218837OVLJJN62,92,2019-12-30,KQJN416693X8B,true,false,false,457.01
6067,YUYH024390ZOMOLCK9,42,2022-04-30,DVTJ40382108V,true,false,false,615.95
1136,FJXM428746HMSSHLW7,77,2021-06-25,SAYF552228S2A,true,false,false,982.27
5737,UEDA145294YPEHRM66,3,2018-07-03,OYFM804526N3H,true,false,false,875.94
0320,GZXB673038ESTEUV73,89,2022-03-19,ZMOU40042493G,true,false,false,942.03
8984,IWHL120702PVXYIY84,73,2022-06-10,GRCR737206D13,true,false,false,69.74
0589,PFCX846055JDOALF80,87,2020-09-09,AQDG777687Q9V,true,false,false,954.33
8775,TEAL506686KLJJVYZ6,33,2022-05-30,CYLL912758JT6,true,false,false,439.25
1894,PNAQ137702KKNOZZ66,54,2019-10-28,LXLL266969A2Z,true,false,false,436.24
3388,QVTF330961NIUJAHO7,32,2019-10-28,NTES3288328XF,true,false,false,526.87
5740,EHOO926511JZMDIYN6,63,2020-12-01,QHWP290594EOR,true,false,false,140.06
6882,ZBVL316888TBIHAJO3,93,2018-06-08,BCLJ996571HD9,true,false,false,517.62
9498,ZTOL696489YXUQJTV2,96,2020-07-15,ZCOQ736343GLQ,true,false,false,407.82
3031,MEYJ775702GZAOVG72,98,2020-09-25,NCMJ926175WOF,true,false,false,160.64
9214,MYKB999075NNAQPE90,38,2019-10-28,IBVH397421L4Z,true,false,false,256.1
9297,OYBD577236QMKTVS60,13,2020-01-11,SHSO548705ODA,true,false,false,520.89
5206,GGSW100262GNERFNZ7,11,2018-09-18,WXIJ397775R3B,true,false,false,534.28
6168,OSNG408008IYJDOEA3,37,2019-08-20,KQMJ275745C4P,true,false,false,477.86
3034,DHAO173396ATETYJE3,11,2021-01-05,INDJ199887PGF,true,false,false,567.76
2014,TXON952824YTXLPJW2,38,2021-07-14,FOLW5796230W6,true,false,false,694.03
1273,MEUX762165LWQUSXA9,40,2021-10-04,LVYW052803Y0L,true,false,false,705.41
3462,KLLX093894ZWCEVK44,85,2021-03-23,FCEC276794XV9,true,false,false,967.59
6306,IAGB160379IKAOVI84,67,2021-10-04,FNEV258621O2N,true,false,false,999.76
7756,YDMR894712YICSXO96,64,2021-12-17,VEHJ932811EMA,true,false,false,704.97
0614,EQOR296467HIIZNX57,85,2021-04-07,RYJJ709173DZ6,true,false,false,752.09
1898,KPKY584812QTRZUCD4,12,2019-07-09,WQDJ788943FD9,true,false,false,880.27
0739,GJHR894460PBLQZAU8,63,2021-03-08,XOWX3926849CG,true,false,false,782.39
0962,HCJJ487458JQHCRHQ9,27,2018-12-16,XIJB5151761P7,true,false,false,386.42
4762,OLTP597056BGGNECH9,41,2022-05-13,PQRV457489EP4,true,false,false,134.69
0074,CTUP634139EIGJLNC9,36,2020-06-13,JYEN258125T37,true,false,false,287.24
5271,UIBT838886NNYVNA60,67,2018-08-03,DPOP295093L56,true,false,false,631.07
5446,RVXB282431RJKSZP72,1,2019-02-16,NSIA99272707N,true,false,false,486.63
3977,PKVL840045RMGSCAT2,39,2021-04-24,YSMW750689SU4,true,false,false,49.8
3198,GSKV443626OFWJYV18,7,2019-12-04,AAFO785214ZVW,true,false,false,252.34
8091,HXJO899186YRGXLKP3,34,2019-07-09,ZMDQ228484QOW,true,false,false,420.03
5265,BAXZ630579GPHKXEY3,84,2021-01-10,WYKE0122717YZ,true,false,false,826.36
5650,REOT745746LQTVST81,72,2019-08-03,BJWU8863357NN,true,false,false,170.54
5580,LYQZ323723XNKGZSM2,31,2019-05-09,IBSO00836768T,true,false,false,923.81
5072,CCMY407810GOQYAOC0,94,2018-08-12,IAAY450321K26,true,false,false,72.7
9938,SHJE794068DSURTVP4,44,2021-11-07,WFRU342763LQV,true,false,false,112.09
5895,LQIG272269DXZAPIX6,5,2020-11-25,CEQF016276BBD,true,false,false,707.24
6843,NBME988816NRZTSUB5,57,2021-03-17,HDNC728812ECI,true,false,false,180.52
5424,PTBN690693WDCTOIU3,9,2020-10-30,ZITX380314YYZ,true,false,false,434.61
3584,XJHH215846QSONLWV0,13,2018-11-24,JYIG82506932S,true,false,false,975.95
0742,TQZT962510NNHWMY22,100,2020-07-16,VXEY161570318,true,false,false,427.33
4072,LJZA168936TYAZJYY4,11,2020-01-10,HHGU599301YI4,true,false,false,595.23
8209,YNKD222128SBHTEF53,63,2018-12-09,KVVI162944EBO,true,false,false,580.85
1124,RVQA172060GVBUPD18,3,2020-04-21,WFMX047694PXW,true,false,false,621.98
9017,VLRA609885PBVNVEA1,84,2018-09-01,ZWHD214538G8K,true,false,false,84.97
6670,YMRV115849CJAMTWW7,3,2022-04-26,ZBVE527233VAV,true,false,false,308.71
3761,BWZE621326IOXQWZE3,26,2021-04-12,PGUF775670BKN,true,false,false,507.7
6464,IEDV065897MEMHFEL9,93,2019-10-23,ICMI0479768B7,true,false,false,421.35
8644,KYEA388935ZRSUJDM9,96,2019-06-21,SAAF104917L51,true,false,false,886.17
7866,DCPQ881887OBXUHT63,3,2019-05-14,FRUL1637706S0,true,false,false,978.14
4884,CINZ756431BXSKHML2,58,2018-12-31,ZLKN502526P0P,true,false,false,584.04
3271,XSZT852549YFPGNM95,64,2022-04-27,PHLC667360SJN,true,false,false,632.53
3542,WUZG654268VWKMZGA0,7,2019-10-09,QVQZ107495BTO,true,false,false,56.96
6730,PNIH887736WZJERC05,1,2021-03-03,XGFE217480T2D,true,false,false,332.05
0174,KQWX648620DHPWTDA9,74,2019-10-11,TDUD1532914B8,true,false,false,818.81
2917,RROC485619TTHZBBP7,68,2019-04-10,TAYD075513GIB,true,false,false,494.13
5042,ERSJ706727BVSSHVP1,74,2020-01-05,ACPC8101492H7,true,false,false,939.37
1548,UKGC832863WACUERM4,10,2019-08-04,YGMT487655I1S,true,false,false,947.87
4163,GGPB185125IBGMQZJ7,99,2021-01-20,RZAU214070C8X,true,false,false,171.58
7878,BPLF525165YDEPLUM2,48,2020-03-02,SHCH5444280NT,true,false,false,72.21
6403,UEZW656673JJBJCM73,53,2019-09-07,JYWQ179802J9F,true,false,false,226.32
9596,CSBP398692SJNHUBP2,52,2022-01-14,JDDN222134LJD,true,false,false,156.47
3733,QPTI811723GWFEHQA0,90,2021-08-12,JAGH6468016M8,true,false,false,691.08
8570,UPCB195402DQVZHN93,52,2022-03-02,UAEF5562357O3,true,false,false,445.66
8841,UVMR544522TFCIZME8,11,2019-06-30,URBU967975OIN,true,false,false,581.15
5936,FJRV319230LDBOYS24,31,2019-01-04,FXLP1650725HZ,true,false,false,241.08
7641,LUBI397386LFFXZA87,35,2020-08-06,PSLW702790PFF,true,false,false,515.05
6267,YORE793186MMMYUY35,71,2019-02-13,XMQA8756537MJ,true,false,false,742.79
4417,VANP198316YOVECZ80,43,2019-01-31,FTRT349879CD5,true,false,false,74.56
4086,RCWE591398GCBKEBY9,42,2022-03-19,ACSV611847OIB,true,false,false,496.89
6784,IHVU620587MOGQNMM5,81,2020-05-31,TYCD401797JSH,true,false,false,536.42
9740,BGCO959279TXXHGK21,77,2018-11-08,YWAR3679910PI,true,false,false,199.27
3405,FGTK654753GFHFHH25,38,2019-04-22,BVND106332TPK,true,false,false,825.42
4178,UHMB002498GFIZCOD6,45,2022-04-21,BMQO026347SMI,true,false,false,340.27
2810,OHWL859893EGXWMI15,51,2019-10-11,COXG338693E7T,true,false,false,523.45
4151,XVJL937311SXURFAU4,24,2021-09-26,NOWE644244R5G,true,false,false,551.88
6558,LRJP270602QPGFQHZ0,26,2021-01-07,QYFG141908LS6,true,false,false,174.45
4116,GKOL597175BYKHPWZ8,67,2022-05-14,OKVM7612275NB,true,false,false,870.98
9255,LUIQ228280BZJYGFB2,68,2019-11-03,RPBZ9421810R8,true,false,false,52.24
3714,BKLW210200HHOYUYU2,64,2021-08-31,JBEO616476KPG,true,false,false,602.38
4938,JKNT278526YNXFZIN4,37,2021-12-02,KDKC3736966L1,true,false,false,162.74
1158,WYJF461523BLJTJGI3,38,2021-04-10,ARTH767226PIN,true,false,false,694.51
0783,MYNB482448TSQCUBE7,18,2019-08-25,OHQU046491DAM,true,false,false,286.96
8709,HICU806755KYJHQJV4,94,2019-08-12,MPWA178265CGQ,true,false,false,512.68
2825,DCGH842584APEPMVP1,11,2018-08-25,KUCS867497BV8,true,false,false,921.83
1261,VSLM205283DXWING89,86,2022-01-17,HNJZ576848LDP,true,false,false,869.84
2056,IBJE845822XVVFOEM3,94,2019-04-06,HZSQ372370V9I,true,false,false,96.76
9789,IHMP330728WZRYPGG2,41,2021-10-13,SPXY1288046IA,true,false,false,261.38
1266,PTJO331794TOGBJLL7,96,2018-11-11,KVMT715996ME3,true,false,false,212.69
7210,CSAY612414QSHDWFJ9,10,2020-05-09,VECK7797104LW,true,false,false,542.66
4676,JDDE185906VCXMVLX6,82,2021-05-17,PJOF8654757D4,true,false,false,727.03
2518,JPNY647475IFPFYVG6,80,2021-07-16,KIQK169974MJO,true,false,false,326.54
1117,NEPN258499QYKMAL82,31,2020-03-03,EDIX816685TOM,true,false,false,792.69
9956,HDXJ115157VLLBCRW6,72,2022-01-21,BMNR181181CD1,true,false,false,304.53
0914,IAKT982669EYGMQZW6,53,2019-07-01,IECW2200034DB,true,false,false,266.3
3153,WQQI882174AWPJHWB4,14,2018-11-26,ULWL840034FD3,true,false,false,205.43
0774,EOOZ116796AGTJMDS3,11,2020-03-19,HBKU033284WTJ,true,false,false,152.22
1765,PMDU237509IQLVURW1,4,2019-03-30,CLGL829577O7G,true,false,false,361.91
3389,SJRL300116MZBFNU97,85,2020-08-19,GJWI450520TUU,true,false,false,293.31
6124,ANPM370481IOJLBJW1,81,2020-02-04,JREI113881QZ8,true,false,false,718.58
9762,PGWO746537GUPWWO09,41,2018-08-04,FZQB827544OHE,true,false,false,751.34
7143,TYNS081969NIICTJ40,46,2020-11-17,NCIT825929VVE,true,false,false,431.5
8454,XOSI324143MUXJUQJ5,24,2020-02-26,YLGD206941L1S,true,false,false,687.96
8327,HQMP174319ZUJOPNL0,72,2021-12-17,DDCK873453OYL,true,false,false,269.51
0896,EXLJ445418USZFTRZ8,26,2019-08-30,OVGR852350HKD,true,false,false,545.05
0370,NPSS798998UKXYRIH6,3,2020-12-07,INIH046025SAC,true,false,false,895.45
6167,MABA796574AZYFAR24,32,2022-02-07,GBUM414520ZN0,true,false,false,196.05
0269,IVOP096519RAAPGO62,56,2019-05-10,LELB5999072UM,true,false,false,592.49
6132,JIAA040020GJOYLNV4,81,2019-03-12,RERC275598OXF,true,false,false,123.26
5294,BAPP877772EXHKPZ41,26,2020-04-15,XDGR654043MY9,true,false,false,587.65
9272,LYTN999669XSEJXFA1,98,2019-06-26,VRCW396141KQ2,true,false,false,529.6
1034,CJBT867595ZHSVHTN1,17,2019-02-18,GUNE890447Y5X,true,false,false,416.48
